Region,Date,Confirmed,Deaths,Recovered
"King County, WA",2020-03-05,51.0,10.0,1.0
Belgium,2020-03-05,50.0,0.0,1.0
Malaysia,2020-03-04,50.0,0.0,22.0
Thailand,2020-03-05,47.0,1.0,31.0
Taiwan,2020-03-05,44.0,1.0,12.0
Austria,2020-03-05,41.0,0.0,0.0
Iraq,2020-03-04,35.0,2.0,0.0
Iceland,2020-03-05,34.0,0.0,0.0
Greece,2020-03-05,31.0,0.0,0.0
India,2020-03-05,30.0,0.0,3.0
New South Wales,2020-03-04,22.0,1.0,4.0
"Toronto, ON",2020-03-05,21.0,0.0,2.0
"Snohomish County, WA",2020-03-05,18.0,1.0,0.0
"Westchester County, NY",2020-03-05,18.0,0.0,0.0
Israel,2020-03-05,16.0,0.0,1.0
Lebanon,2020-03-05,16.0,0.0,1.0
British Columbia,2020-03-05,13.0,0.0,3.0
Algeria,2020-03-04,12.0,0.0,0.0
Czech Republic,2020-03-05,12.0,0.0,0.0
Finland,2020-03-05,12.0,0.0,1.0
"Los Angeles, CA",2020-03-05,11.0,0.0,0.0
Croatia,2020-03-04,10.0,0.0,0.0
Denmark,2020-03-04,10.0,0.0,0.0
Macau,2020-03-03,10.0,0.0,9.0
Portugal,2020-03-05,8.0,0.0,0.0
Ireland,2020-03-04,6.0,0.0,0.0
Romania,2020-03-05,6.0,0.0,1.0
South Australia,2020-03-04,5.0,0.0,2.0
Mexico,2020-03-03,5.0,0.0,1.0
Pakistan,2020-03-03,5.0,0.0,0.0
Brazil,2020-03-04,4.0,0.0,0.0
Palestine,2020-03-05,4.0,0.0,0.0
Russia,2020-03-05,4.0,0.0,2.0
"New York City, NY",2020-03-05,4.0,0.0,0.0
Egypt,2020-03-05,3.0,0.0,1.0
Estonia,2020-03-05,3.0,0.0,0.0
New Zealand,2020-03-04,3.0,0.0,0.0
Philippines,2020-02-12,3.0,1.0,1.0
Indonesia,2020-03-02,2.0,0.0,0.0
Slovenia,2020-03-05,2.0,0.0,0.0
"Harris County, TX",2020-03-05,2.0,0.0,0.0
"Placer County, CA",2020-03-04,2.0,1.0,0.0
Argentina,2020-03-04,1.0,0.0,0.0
Northern Territory,2020-03-04,1.0,0.0,0.0
Dominican Republic,2020-03-02,1.0,0.0,0.0
Luxembourg,2020-03-03,1.0,0.0,0.0
North Macedonia,2020-02-27,1.0,0.0,0.0
Poland,2020-03-04,1.0,0.0,0.0
South Africa,2020-03-05,1.0,0.0,0.0
" Norfolk County, MA",2020-03-03,1.0,0.0,0.0
"Boston, MA",2020-02-28,1.0,0.0,1.0
"Contra Costa County, CA",2020-03-04,1.0,0.0,0.0
"Maricopa County, AZ",2020-03-03,1.0,0.0,0.0
"Queens County, NY",2020-03-05,1.0,0.0,0.0
Hubei,2020-03-06,67592.0,2931.0,42033.0
South Korea,2020-03-06,6593.0,42.0,135.0
Iran,2020-03-06,4747.0,124.0,913.0
Italy,2020-03-06,4636.0,197.0,523.0
Guangdong,2020-03-06,1352.0,7.0,1216.0
Henan,2020-03-06,1272.0,22.0,1244.0
Zhejiang,2020-03-06,1215.0,1.0,1147.0
Hunan,2020-03-06,1018.0,4.0,955.0
Jiangxi,2020-03-06,935.0,1.0,909.0
Shandong,2020-03-06,758.0,6.0,618.0
Germany,2020-03-06,670.0,0.0,17.0
France,2020-03-06,653.0,9.0,12.0
Jiangsu,2020-03-06,631.0,0.0,594.0
Chongqing,2020-03-06,576.0,6.0,513.0
Sichuan,2020-03-06,539.0,3.0,442.0
Heilongjiang,2020-03-06,481.0,13.0,396.0
Beijing,2020-03-06,422.0,8.0,299.0
Japan,2020-03-06,420.0,6.0,46.0
Spain,2020-03-06,400.0,5.0,2.0
Shanghai,2020-03-06,342.0,3.0,306.0
Hebei,2020-03-06,318.0,6.0,305.0
Fujian,2020-03-06,296.0,1.0,284.0
Guangxi,2020-03-06,252.0,2.0,217.0
Switzerland,2020-03-06,214.0,1.0,3.0
UK,2020-03-06,163.0,2.0,8.0
Guizhou,2020-03-02,146.0,2.0,114.0
Singapore,2020-03-06,130.0,0.0,78.0
Netherlands,2020-03-06,128.0,1.0,0.0
Liaoning,2020-03-03,125.0,1.0,106.0
Gansu,2020-03-06,119.0,2.0,87.0
Belgium,2020-03-06,109.0,0.0,1.0
Norway,2020-03-06,108.0,0.0,0.0
Hong Kong,2020-03-06,107.0,2.0,46.0
Sweden,2020-03-06,101.0,0.0,0.0
Malaysia,2020-03-06,83.0,0.0,22.0
Xinjiang,2020-03-06,76.0,3.0,71.0
Inner Mongolia,2020-03-05,75.0,1.0,65.0
Bahrain,2020-03-06,60.0,0.0,4.0
Kuwait,2020-03-05,58.0,0.0,0.0
"King County, WA",2020-03-06,58.0,12.0,1.0
Austria,2020-03-06,55.0,0.0,0.0
Thailand,2020-03-06,48.0,1.0,31.0
Greece,2020-03-06,45.0,0.0,0.0
Iceland,2020-03-06,43.0,0.0,0.0
Iraq,2020-03-06,40.0,3.0,0.0
India,2020-03-06,31.0,0.0,3.0
United Arab Emirates,2020-03-05,29.0,0.0,5.0
New South Wales,2020-03-06,26.0,1.0,4.0
"Toronto, ON",2020-03-06,24.0,0.0,2.0
British Columbia,2020-03-06,21.0,0.0,3.0
San Marino,2020-03-05,21.0,1.0,0.0
"Santa Clara, CA",2020-03-05,20.0,0.0,1.0
"Snohomish County, WA",2020-03-06,19.0,1.0,0.0
"Westchester County, NY",2020-03-06,19.0,0.0,0.0
Czech Republic,2020-03-06,18.0,0.0,0.0
Palestine,2020-03-06,16.0,0.0,0.0
"New York County, NY",2020-03-06,16.0,0.0,0.0
Vietnam,2020-02-25,16.0,0.0,16.0
Portugal,2020-03-06,13.0,0.0,0.0
"Los Angeles, CA",2020-03-06,13.0,0.0,0.0
Croatia,2020-03-06,11.0,0.0,0.0
Victoria,2020-03-05,10.0,0.0,7.0
Romania,2020-03-06,9.0,0.0,1.0
Azerbaijan,2020-03-05,6.0,0.0,0.0
Philippines,2020-03-06,5.0,1.0,1.0
"Cook County, IL",2020-03-05,5.0,0.0,2.0
New Zealand,2020-03-06,4.0,0.0,0.0
"Harris County, TX",2020-03-06,3.0,0.0,0.0
Argentina,2020-03-06,2.0,0.0,0.0
Bosnia and Herzegovina,2020-03-05,2.0,0.0,0.0
" Montreal, QC",2020-03-05,2.0,0.0,0.0
Hungary,2020-03-05,2.0,0.0,0.0
"Bergen County, NJ",2020-03-05,2.0,0.0,0.0
"Fulton County, GA",2020-03-03,2.0,0.0,0.0
"Maricopa County, AZ",2020-03-06,2.0,0.0,0.0
"Providence, RI",2020-03-02,2.0,0.0,0.0
"San Francisco County, CA",2020-03-05,2.0,0.0,0.0
"Washington County, OR",2020-03-03,2.0,0.0,0.0
Colombia,2020-03-06,1.0,0.0,0.0
Costa Rica,2020-03-06,1.0,0.0,0.0
Togo,2020-03-06,1.0,0.0,0.0
"Berkeley, CA",2020-03-03,1.0,0.0,0.0
"Floyd County, GA",2020-03-06,1.0,0.0,0.0
"Fort Bend County, TX",2020-03-05,1.0,0.0,0.0
"Middlesex County, MA",2020-03-06,1.0,0.0,0.0
"Nassau County, NY",2020-03-06,1.0,0.0,0.0
"Norwell County, MA",2020-03-06,1.0,0.0,0.0
"Tempe, AZ",2020-02-25,1.0,0.0,1.0
Hubei,2020-03-07,67666.0,2959.0,43500.0
South Korea,2020-03-07,7041.0,44.0,135.0
Italy,2020-03-07,5883.0,233.0,589.0
Iran,2020-03-07,5823.0,145.0,1669.0
Guangdong,2020-03-07,1352.0,7.0,1237.0
Henan,2020-03-07,1272.0,22.0,1244.0
Zhejiang,2020-03-07,1215.0,1.0,1154.0
Hunan,2020-03-07,1018.0,4.0,960.0
Anhui,2020-03-06,990.0,6.0,979.0
France,2020-03-07,949.0,11.0,12.0
Jiangxi,2020-03-07,935.0,1.0,916.0
Germany,2020-03-07,799.0,0.0,18.0
Shandong,2020-03-07,758.0,6.0,627.0
Jiangsu,2020-03-07,631.0,0.0,606.0
Chongqing,2020-03-07,576.0,6.0,526.0
Sichuan,2020-03-07,539.0,3.0,454.0
Spain,2020-03-07,500.0,10.0,30.0
Heilongjiang,2020-03-07,481.0,13.0,403.0
Japan,2020-03-07,461.0,6.0,76.0
Beijing,2020-03-07,426.0,8.0,303.0
Shanghai,2020-03-07,342.0,3.0,313.0
Switzerland,2020-03-07,268.0,1.0,3.0
Guangxi,2020-03-07,252.0,2.0,218.0
Shaanxi,2020-03-06,245.0,1.0,226.0
UK,2020-03-07,206.0,2.0,18.0
Netherlands,2020-03-07,188.0,1.0,0.0
Belgium,2020-03-07,169.0,0.0,1.0
Hainan,2020-03-05,168.0,6.0,158.0
Sweden,2020-03-07,161.0,0.0,0.0
Norway,2020-03-07,147.0,0.0,0.0
Guizhou,2020-03-07,146.0,2.0,115.0
Singapore,2020-03-07,138.0,0.0,78.0
Liaoning,2020-03-07,125.0,1.0,107.0
Gansu,2020-03-07,120.0,2.0,87.0
Hong Kong,2020-03-07,108.0,2.0,51.0
Malaysia,2020-03-07,93.0,0.0,23.0
Austria,2020-03-07,79.0,0.0,0.0
Xinjiang,2020-03-07,76.0,3.0,72.0
Inner Mongolia,2020-03-07,75.0,1.0,67.0
"King County, WA",2020-03-07,71.0,15.0,1.0
Kuwait,2020-03-07,61.0,0.0,0.0
"Westchester County, NY",2020-03-07,57.0,0.0,0.0
Iraq,2020-03-07,54.0,4.0,0.0
Greece,2020-03-07,46.0,0.0,0.0
Taiwan,2020-03-06,45.0,1.0,12.0
India,2020-03-07,34.0,0.0,3.0
"Santa Clara County, CA",2020-03-07,32.0,0.0,1.0
New South Wales,2020-03-07,28.0,1.0,4.0
"Toronto, ON",2020-03-07,27.0,0.0,3.0
"Snohomish County, WA",2020-03-07,27.0,1.0,0.0
Denmark,2020-03-06,23.0,0.0,1.0
San Marino,2020-03-07,23.0,1.0,0.0
Lebanon,2020-03-06,22.0,0.0,1.0
British Columbia,2020-03-07,21.0,0.0,4.0
Israel,2020-03-06,21.0,0.0,2.0
Portugal,2020-03-07,20.0,0.0,0.0
Czech Republic,2020-03-07,19.0,0.0,0.0
Ireland,2020-03-06,18.0,0.0,0.0
Vietnam,2020-03-07,18.0,0.0,16.0
Algeria,2020-03-06,17.0,0.0,0.0
Egypt,2020-03-06,15.0,0.0,1.0
Finland,2020-03-06,15.0,0.0,1.0
"Los Angeles, CA",2020-03-07,14.0,0.0,0.0
Queensland,2020-03-05,13.0,0.0,8.0
Brazil,2020-03-06,13.0,0.0,0.0
Ecuador,2020-03-05,13.0,0.0,0.0
Russia,2020-03-06,13.0,0.0,2.0
"New York County, NY",2020-03-07,11.0,0.0,0.0
Romania,2020-03-07,9.0,0.0,3.0
"San Francisco County, CA",2020-03-07,9.0,0.0,0.0
Argentina,2020-03-07,8.0,0.0,0.0
Qatar,2020-03-04,8.0,0.0,0.0
Slovenia,2020-03-06,7.0,0.0,0.0
Mexico,2020-03-06,6.0,0.0,1.0
Pakistan,2020-03-06,6.0,0.0,0.0
Philippines,2020-03-07,6.0,1.0,1.0
"Cook County, IL",2020-03-07,6.0,0.0,2.0
Poland,2020-03-06,5.0,0.0,0.0
Saudi Arabia,2020-03-05,5.0,0.0,0.0
Chile,2020-03-05,4.0,0.0,0.0
Georgia,2020-03-05,4.0,0.0,0.0
Hungary,2020-03-07,4.0,0.0,0.0
Indonesia,2020-03-06,4.0,0.0,0.0
Senegal,2020-03-04,4.0,0.0,0.0
"Bergen County, NJ",2020-03-07,4.0,0.0,0.0
"Nassau County, NY",2020-03-07,4.0,0.0,0.0
" Montreal, QC",2020-03-07,3.0,0.0,0.0
Malta,2020-03-07,3.0,0.0,0.0
"Contra Costa County, CA",2020-03-06,3.0,0.0,0.0
"Fort Bend County, TX",2020-03-07,3.0,0.0,0.0
"Montgomery County, MD",2020-03-06,3.0,0.0,0.0
"Suffolk County, MA",2020-03-06,3.0,0.0,1.0
"Washington County, OR",2020-03-07,3.0,0.0,0.0
Dominican Republic,2020-03-06,2.0,0.0,0.0
Luxembourg,2020-03-06,2.0,0.0,0.0
" Norfolk County, MA",2020-03-06,2.0,0.0,0.0
"Fairfield County, CT",2020-03-07,2.0,0.0,0.0
"Floyd County, GA",2020-03-07,2.0,0.0,0.0
"Grafton County, NH",2020-03-03,2.0,0.0,0.0
"Lee County, FL",2020-03-07,2.0,0.0,0.0
Afghanistan,2020-02-24,1.0,0.0,0.0
Tasmania,2020-03-02,1.0,0.0,0.0
Cambodia,2020-02-12,1.0,0.0,1.0
Cameroon,2020-03-06,1.0,0.0,0.0
"Edmonton, Alberta",2020-03-07,1.0,0.0,0.0
Costa Rica,2020-03-07,1.0,0.0,0.0
Faroe Islands,2020-03-04,1.0,0.0,0.0
Latvia,2020-03-04,1.0,0.0,0.0
Peru,2020-03-06,1.0,0.0,0.0
Slovakia,2020-03-06,1.0,0.0,0.0
South Africa,2020-03-06,1.0,0.0,0.0
Tunisia,2020-03-04,1.0,0.0,0.0
"Clark County, NV",2020-03-05,1.0,0.0,0.0
"Jackson County, OR ",2020-03-07,1.0,0.0,0.0
"Middlesex County, MA",2020-03-07,1.0,0.0,0.0
"Pierce County, WA",2020-03-07,1.0,0.0,0.0
"Santa Cruz County, CA",2020-03-07,1.0,0.0,0.0
"Santa Rosa County, FL",2020-03-05,1.0,0.0,0.0
"Washoe County, NV",2020-03-06,1.0,0.0,0.0
Hubei,2020-03-08,67707.0,2986.0,45235.0
Italy,2020-03-08,7375.0,366.0,622.0
South Korea,2020-03-08,7314.0,50.0,118.0
Iran,2020-03-08,6566.0,194.0,2134.0
Guangdong,2020-03-08,1352.0,7.0,1256.0
Zhejiang,2020-03-08,1215.0,1.0,1161.0
France,2020-03-08,1126.0,19.0,12.0
Germany,2020-03-08,1040.0,0.0,18.0
Hunan,2020-03-08,1018.0,4.0,968.0
Jiangxi,2020-03-08,935.0,1.0,919.0
Shandong,2020-03-08,758.0,6.0,642.0
Spain,2020-03-08,673.0,17.0,30.0
Jiangsu,2020-03-08,631.0,0.0,612.0
Chongqing,2020-03-08,576.0,6.0,527.0
Sichuan,2020-03-08,539.0,3.0,464.0
Japan,2020-03-08,502.0,6.0,76.0
Heilongjiang,2020-03-08,481.0,13.0,412.0
Beijing,2020-03-08,428.0,8.0,308.0
Shanghai,2020-03-08,342.0,3.0,314.0
Switzerland,2020-03-08,337.0,2.0,3.0
UK,2020-03-08,273.0,3.0,18.0
Netherlands,2020-03-08,265.0,3.0,0.0
Guangxi,2020-03-08,252.0,2.0,223.0
Sweden,2020-03-08,203.0,0.0,0.0
Belgium,2020-03-08,200.0,0.0,1.0
Norway,2020-03-08,176.0,0.0,0.0
Guizhou,2020-03-08,146.0,2.0,117.0
Tianjin,2020-03-05,136.0,3.0,128.0
Shanxi,2020-03-05,133.0,0.0,126.0
Gansu,2020-03-08,124.0,2.0,87.0
Hong Kong,2020-03-08,114.0,3.0,58.0
Austria,2020-03-08,104.0,0.0,0.0
Malaysia,2020-03-08,99.0,0.0,24.0
Jilin,2020-03-06,93.0,1.0,90.0
Bahrain,2020-03-07,85.0,0.0,4.0
"Westchester County, NY",2020-03-08,83.0,0.0,0.0
Iraq,2020-03-08,60.0,6.0,0.0
Iceland,2020-03-07,50.0,0.0,0.0
Egypt,2020-03-08,49.0,1.0,1.0
Taiwan,2020-03-08,45.0,1.0,13.0
India,2020-03-08,39.0,0.0,3.0
New South Wales,2020-03-08,38.0,3.0,4.0
Denmark,2020-03-08,35.0,0.0,1.0
"Toronto, ON",2020-03-08,28.0,0.0,3.0
British Columbia,2020-03-08,27.0,0.0,4.0
Finland,2020-03-08,23.0,0.0,1.0
Republic of Ireland,2020-03-08,21.0,0.0,0.0
Brazil,2020-03-08,20.0,0.0,0.0
Algeria,2020-03-08,19.0,0.0,0.0
Ireland,2020-03-08,19.0,0.0,0.0
Qatar,2020-03-08,15.0,0.0,0.0
Ecuador,2020-03-08,14.0,0.0,0.0
Georgia,2020-03-08,13.0,0.0,0.0
"New York County, NY",2020-03-08,12.0,0.0,0.0
Victoria,2020-03-07,11.0,0.0,7.0
Poland,2020-03-08,11.0,0.0,0.0
Saudi Arabia,2020-03-08,11.0,0.0,0.0
Philippines,2020-03-08,10.0,1.0,1.0
Hungary,2020-03-08,7.0,0.0,0.0
Belarus,2020-03-04,6.0,0.0,0.0
Indonesia,2020-03-08,6.0,0.0,0.0
Peru,2020-03-08,6.0,0.0,0.0
Costa Rica,2020-03-08,5.0,0.0,0.0
"Harris County, TX",2020-03-07,5.0,0.0,0.0
"Nassau County, NY",2020-03-08,5.0,0.0,0.0
"Placer County, CA",2020-03-06,5.0,1.0,0.0
Bulgaria,2020-03-08,4.0,0.0,0.0
" Montreal, QC",2020-03-08,4.0,0.0,0.0
"Montgomery County, PA",2020-03-08,4.0,0.0,0.0
Western Australia,2020-03-05,3.0,1.0,0.0
"Edmonton, Alberta",2020-03-08,3.0,0.0,0.0
Saint Barthelemy,2020-03-04,3.0,0.0,0.0
"Fulton County, GA",2020-03-07,3.0,0.0,0.0
"Orange County, CA",2020-03-04,3.0,0.0,0.0
Latvia,2020-03-08,2.0,0.0,0.0
"Broward County, FL",2020-03-07,2.0,0.0,0.0
"Rockingham County, NH",2020-03-08,2.0,0.0,0.0
"Rockland County, NY",2020-03-07,2.0,0.0,0.0
"Calgary, Alberta",2020-03-06,1.0,0.0,0.0
"London, ON",2020-02-12,1.0,0.0,1.0
Moldova,2020-03-08,1.0,0.0,0.0
Nigeria,2020-02-28,1.0,0.0,0.0
"Cobb County, GA",2020-03-07,1.0,0.0,0.0
"Douglas County, NE",2020-03-06,1.0,0.0,0.0
"Grant County, WA",2020-03-05,1.0,0.0,0.0
"Hendricks County, IN",2020-03-08,1.0,0.0,0.0
"Honolulu County, HI",2020-03-07,1.0,0.0,0.0
"Kershaw County, SC",2020-03-07,1.0,0.0,0.0
"Manatee County, FL",2020-03-08,1.0,0.0,0.0
"Sonoma County, CA",2020-03-02,1.0,0.0,0.0
"Unassigned Location, VT",2020-03-08,1.0,0.0,0.0
Hubei,2020-03-09,67743.0,3008.0,46488.0
Italy,2020-03-09,9172.0,463.0,724.0
South Korea,2020-03-09,7478.0,53.0,118.0
Iran,2020-03-09,7161.0,237.0,2394.0
Guangdong,2020-03-09,1352.0,8.0,1260.0
Zhejiang,2020-03-09,1215.0,1.0,1176.0
France,2020-03-09,1209.0,19.0,12.0
Germany,2020-03-09,1176.0,2.0,18.0
Spain,2020-03-09,1073.0,28.0,32.0
Hunan,2020-03-09,1018.0,4.0,979.0
Jiangxi,2020-03-09,935.0,1.0,923.0
Shandong,2020-03-09,758.0,6.0,700.0
Jiangsu,2020-03-09,631.0,0.0,621.0
Chongqing,2020-03-09,576.0,6.0,542.0
Sichuan,2020-03-09,539.0,3.0,466.0
Japan,2020-03-09,511.0,17.0,76.0
Heilongjiang,2020-03-09,481.0,13.0,430.0
Beijing,2020-03-09,428.0,8.0,315.0
Switzerland,2020-03-09,374.0,2.0,3.0
Shanghai,2020-03-09,342.0,3.0,315.0
Netherlands,2020-03-09,321.0,3.0,0.0
UK,2020-03-09,321.0,4.0,18.0
Guangxi,2020-03-09,252.0,2.0,230.0
Sweden,2020-03-09,248.0,0.0,1.0
Shaanxi,2020-03-08,245.0,1.0,227.0
Belgium,2020-03-09,239.0,0.0,1.0
Norway,2020-03-09,205.0,0.0,1.0
Singapore,2020-03-08,150.0,0.0,78.0
Guizhou,2020-03-09,146.0,2.0,123.0
Tianjin,2020-03-09,136.0,3.0,130.0
Shanxi,2020-03-09,133.0,0.0,127.0
Austria,2020-03-09,131.0,0.0,2.0
Liaoning,2020-03-08,125.0,1.0,109.0
Gansu,2020-03-09,124.0,2.0,88.0
Malaysia,2020-03-09,117.0,0.0,24.0
Hong Kong,2020-03-09,115.0,3.0,59.0
"Westchester County, NY",2020-03-09,98.0,0.0,0.0
Bahrain,2020-03-09,95.0,0.0,14.0
Denmark,2020-03-09,90.0,0.0,1.0
"King County, WA",2020-03-08,83.0,17.0,1.0
Greece,2020-03-08,73.0,0.0,0.0
Kuwait,2020-03-08,64.0,0.0,1.0
Iraq,2020-03-09,60.0,6.0,9.0
Iceland,2020-03-09,58.0,0.0,0.0
Egypt,2020-03-09,55.0,1.0,12.0
Thailand,2020-03-07,50.0,1.0,31.0
New South Wales,2020-03-09,48.0,3.0,4.0
Taiwan,2020-03-09,45.0,1.0,15.0
Unassigned Location (From Diamond Princess),2020-03-02,45.0,0.0,0.0
United Arab Emirates,2020-03-07,45.0,0.0,7.0
India,2020-03-09,43.0,0.0,3.0
Israel,2020-03-08,39.0,0.0,2.0
"Santa Clara County, CA",2020-03-08,38.0,0.0,1.0
San Marino,2020-03-08,36.0,1.0,0.0
Ontario,2020-03-09,34.0,0.0,4.0
Lebanon,2020-03-08,32.0,0.0,1.0
Czech Republic,2020-03-08,31.0,0.0,0.0
"Snohomish County, WA",2020-03-08,31.0,1.0,0.0
Finland,2020-03-09,30.0,0.0,1.0
Portugal,2020-03-08,30.0,0.0,0.0
Vietnam,2020-03-08,30.0,0.0,16.0
Brazil,2020-03-09,25.0,0.0,0.0
Palestine,2020-03-07,22.0,0.0,0.0
Ireland,2020-03-09,21.0,0.0,0.0
Grand Princess Cruise Ship,2020-03-07,21.0,0.0,0.0
Philippines,2020-03-09,20.0,1.0,1.0
Indonesia,2020-03-09,19.0,0.0,0.0
"New York County, NY",2020-03-09,19.0,0.0,0.0
Qatar,2020-03-09,18.0,0.0,0.0
Russia,2020-03-08,17.0,0.0,3.0
"Nassau County, NY",2020-03-09,17.0,0.0,0.0
Oman,2020-03-05,16.0,0.0,2.0
Poland,2020-03-09,16.0,0.0,0.0
Slovenia,2020-03-08,16.0,0.0,0.0
Queensland,2020-03-08,15.0,0.0,8.0
Victoria,2020-03-09,15.0,0.0,7.0
Romania,2020-03-08,15.0,0.0,3.0
Saudi Arabia,2020-03-09,15.0,0.0,0.0
"Los Angeles, CA",2020-03-08,14.0,0.0,0.0
Argentina,2020-03-08,12.0,1.0,0.0
Croatia,2020-03-07,12.0,0.0,0.0
"Contra Costa County, CA",2020-03-08,12.0,0.0,0.0
Estonia,2020-03-06,10.0,0.0,0.0
Macau,2020-03-06,10.0,0.0,10.0
Azerbaijan,2020-03-07,9.0,0.0,0.0
"San Francisco County, CA",2020-03-08,9.0,0.0,0.0
Chile,2020-03-08,8.0,0.0,0.0
"Suffolk County, MA",2020-03-08,8.0,0.0,1.0
"Washington County, OR",2020-03-08,8.0,0.0,0.0
Mexico,2020-03-08,7.0,0.0,1.0
Peru,2020-03-09,7.0,0.0,0.0
"Cook County, IL",2020-03-08,7.0,0.0,2.0
"Middlesex County, MA",2020-03-08,7.0,0.0,0.0
"Placer County, CA",2020-03-09,7.0,1.0,0.0
Belarus,2020-03-09,6.0,0.0,1.0
Latvia,2020-03-09,6.0,0.0,0.0
Pakistan,2020-03-08,6.0,0.0,1.0
"Fort Bend County, TX",2020-03-08,6.0,0.0,0.0
"Harris County, TX",2020-03-09,6.0,0.0,0.0
"Norfolk County, MA",2020-03-08,6.0,0.0,0.0
"Fulton County, GA",2020-03-09,5.0,0.0,0.0
"Montgomery County, PA",2020-03-09,5.0,0.0,0.0
"Unassigned Location, WA",2020-03-06,5.0,0.0,0.0
Afghanistan,2020-03-08,4.0,0.0,0.0
Western Australia,2020-03-09,4.0,1.0,0.0
Maldives,2020-03-08,4.0,0.0,0.0
"Bergen County, NJ",2020-03-08,4.0,0.0,0.0
"Grafton County, NH",2020-03-08,4.0,0.0,0.0
"Kershaw County, SC",2020-03-09,4.0,0.0,0.0
"Montgomery County, MD",2020-03-08,4.0,0.0,0.0
"Orange County, CA",2020-03-09,4.0,0.0,0.0
"Pierce County, WA",2020-03-08,4.0,0.0,0.0
"Rockland County, NY",2020-03-09,4.0,0.0,0.0
Bangladesh,2020-03-08,3.0,0.0,0.0
Bosnia and Herzegovina,2020-03-07,3.0,0.0,0.0
Quebec,2020-03-09,3.0,0.0,0.0
Luxembourg,2020-03-08,3.0,0.0,0.0
Malta,2020-03-08,3.0,0.0,0.0
North Macedonia,2020-03-06,3.0,0.0,0.0
Slovakia,2020-03-08,3.0,0.0,0.0
South Africa,2020-03-08,3.0,0.0,0.0
"Broward County, FL",2020-03-09,3.0,0.0,0.0
"Cobb County, GA",2020-03-09,3.0,0.0,0.0
"Douglas County, CO",2020-03-07,3.0,0.0,0.0
"Douglas County, NE",2020-03-09,3.0,0.0,0.0
"Johnson County, IA",2020-03-09,3.0,0.0,0.0
"Maricopa County, AZ",2020-03-07,3.0,0.0,1.0
"Providence County, RI",2020-03-07,3.0,0.0,0.0
"San Diego County, CA",2020-03-05,3.0,0.0,1.0
"Sonoma County, CA",2020-03-09,3.0,0.0,0.0
Albania,2020-03-09,2.0,0.0,0.0
Cyprus,2020-03-09,2.0,0.0,0.0
Morocco,2020-03-05,2.0,0.0,0.0
St. Martin,2020-03-09,2.0,0.0,0.0
Tunisia,2020-03-08,2.0,0.0,0.0
"Alameda County, CA",2020-03-07,2.0,0.0,0.0
"Clark County, NV",2020-03-08,2.0,0.0,0.0
"Denver County, CO",2020-03-06,2.0,0.0,0.0
"Fairfax County, VA",2020-03-08,2.0,0.0,0.0
"Harrison County, KY",2020-03-09,2.0,0.0,0.0
"Hendricks County, IN",2020-03-09,2.0,0.0,0.0
"Hillsborough, FL",2020-03-03,2.0,0.0,0.0
"Honolulu County, HI",2020-03-09,2.0,0.0,0.0
"Jackson County, OR ",2020-03-08,2.0,0.0,0.0
"Lee County, FL",2020-03-08,2.0,1.0,0.0
"Manatee County, FL",2020-03-09,2.0,0.0,0.0
"Pinal County, AZ",2020-03-07,2.0,0.0,0.0
"Sacramento County, CA",2020-02-27,2.0,0.0,0.0
"San Benito, CA",2020-02-03,2.0,0.0,0.0
"San Mateo, CA",2020-03-03,2.0,0.0,0.0
"Saratoga County, NY",2020-03-07,2.0,0.0,0.0
"Summit County, CO",2020-03-06,2.0,0.0,0.0
"Washington, D.C.",2020-03-08,2.0,0.0,0.0
"Washoe County, NV",2020-03-08,2.0,0.0,0.0
Brunei,2020-03-09,1.0,0.0,0.0
Colombia,2020-03-07,1.0,0.0,0.0
Gibraltar,2020-03-04,1.0,0.0,0.0
Moldova,2020-03-09,1.0,0.0,0.0
Nepal,2020-02-12,1.0,0.0,1.0
Serbia,2020-03-06,1.0,0.0,0.0
Sri Lanka,2020-02-08,1.0,0.0,1.0
"Bennington County, VT",2020-03-09,1.0,0.0,0.0
"Berkshire County, MA",2020-03-08,1.0,0.0,0.0
"Carver County, MN",2020-03-09,1.0,0.0,0.0
"Charleston County, SC",2020-03-07,1.0,0.0,0.0
"Charlotte County, FL",2020-03-09,1.0,0.0,0.0
"Chatham County, NC",2020-03-06,1.0,0.0,0.0
"Cherokee County, GA",2020-03-09,1.0,0.0,0.0
"Clark County, WA",2020-03-07,1.0,0.0,0.0
"Collin County, TX",2020-03-09,1.0,0.0,0.0
"Davidson County, TN",2020-03-08,1.0,0.0,0.0
"Davis County, UT",2020-03-07,1.0,0.0,0.0
"Delaware County, PA",2020-03-06,1.0,0.0,0.0
"Douglas County, OR",2020-03-08,1.0,0.0,0.0
"El Paso County, CO",2020-03-07,1.0,0.0,0.0
"Fairfield County, CT",2020-03-08,1.0,0.0,0.0
"Fayette County, KY",2020-03-06,1.0,0.0,0.0
"Fresno County, CA",2020-03-08,1.0,0.0,0.0
"Grant County, WA",2020-03-09,1.0,1.0,0.0
"Harford County, MD",2020-03-08,1.0,0.0,0.0
"Hudson County, NJ",2020-03-08,1.0,0.0,0.0
"Humboldt County, CA",2020-02-21,1.0,0.0,0.0
"Jefferson County, KY",2020-03-09,1.0,0.0,0.0
"Jefferson County, WA",2020-03-07,1.0,0.0,0.0
